3 	 200 	 450 
10	102	180	2.1708955536767487
70	152	175	-3.959506509291824
71	72	89	3.52917196006058
26	56	171	-1.024967426991335
52	121	124	7.155806598858113
21	28	92	2.2241596475829972
60	71	150	-3.337009795156744
36	80	87	8.498582407880996
66	71	191	-3.7881150361409333
15	142	182	-0.3593376616968218
65	148	150	2.9050752121439736
10	34	189	-0.4094007156851287
115	152	185	-3.216181566363268
91	179	187	-2.523259575159626
26	92	132	-0.5182610388818674
66	132	188	-0.5453369620954298
30	87	129	-2.9030423412174056
98	178	184	-0.43392847663115397
117	126	132	-6.083115286208292
65	108	145	1.3854223467832831
40	101	194	2.0534340982519623
2	14	157	2.0873228875461347
6	125	195	8.984868200368403
59	88	174	4.846237011946226
50	103	189	3.033353299798172
23	109	164	2.584108804844856
16	103	194	9.938622699497365
32	153	187	-3.7893543127957363
103	143	150	2.91217315021745
58	86	123	3.5928391031443603
43	120	179	6.61706078514197
38	65	139	6.477674267726073
14	24	87	9.120028060135354
87	138	173	-6.9306970782059825
52	88	120	5.924273902981227
20	41	108	-5.52206517135107
102	113	196	-3.909320034055373
41	66	164	2.632729732473136
56	104	119	-6.552292085409917
44	69	137	-0.9643028150305568
6	106	166	7.475004109292605
39	98	168	-7.5836589749681345
50	91	139	-6.643344564252189
137	153	171	-6.103903716412247
29	105	194	8.711422294601931
29	114	141	0.6987888224506715
5	81	172	-5.504551437831802
34	170	196	8.966344548358801
96	121	128	4.008809154770569
87	169	194	-8.65231768588416
81	96	124	-2.3305837802557683
6	22	83	-5.772573305781616
34	97	156	2.616810360464715
92	158	178	3.1008912281828955
139	191	200	6.8032839571836305
16	22	46	7.484350907827732
27	172	175	5.925383151000826
117	178	187	-7.9112285718114395
84	85	118	-9.92466528667957
10	86	149	7.312679001564945
53	106	121	8.302747047963695
113	125	195	8.54036208249411
20	143	153	5.305034598566124
69	110	129	4.584004878597716
54	147	148	-1.3710362287745887
155	159	172	-0.5780485091882337
80	113	128	9.490323321801192
89	95	101	-5.2432202885846735
102	139	189	5.807583754782495
52	63	106	6.9289606877847625
10	83	123	5.453978855344918
2	12	72	8.004160589298593
64	79	174	5.75106766877218
38	170	192	-1.4050594349235812
35	98	121	1.220124785535596
24	129	185	8.149015673678967
6	155	190	2.365367050771205
53	114	185	6.941047607867031
2	168	174	2.4887800108288065
46	116	128	1.312962156418493
4	150	194	3.584998632126439
177	181	195	-5.927884637402783
15	131	196	3.7131898280236815
175	181	191	4.620235238349476
104	178	183	1.8133040959616977
121	141	199	-4.562033557547107
32	36	183	0.4189479158000644
15	96	191	-8.374052265964341
23	88	188	1.364610341507987
64	75	160	7.377764487852627
52	97	189	3.6009044607346965
139	178	183	4.950667208186372
24	46	54	8.819335596693772
33	93	127	6.880946932448456
86	138	180	-7.966099854472503
65	95	169	-2.2875627182745646
13	105	131	-8.560160172625881
5	108	175	-5.251676342680178
7	111	152	1.4566898922791651
80	126	200	9.412457423015802
51	96	181	-5.360797738303528
38	39	74	1.462509467393648
100	181	186	8.031983430316686
34	43	167	-7.9945205325150575
4	82	150	6.856393311466135
65	90	129	4.522593022281143
158	169	197	0.9777515849670841
70	73	87	5.390990647916933
38	49	52	-1.723834052232867
101	130	175	0.5354399169887714
84	86	89	-7.885908689282768
20	43	71	-7.51329643653424
64	158	169	-0.8919036487276344
2	99	176	7.224241897574075
80	148	170	8.719127769802888
67	104	191	1.27795062719823
71	112	125	-4.175946080936619
28	52	158	5.8789932646428245
9	78	140	4.3771906823096955
12	35	168	7.581734088083472
46	100	187	-2.2504497480342973
53	152	199	-5.692257888202821
29	31	165	1.9922519607799067
24	102	178	6.511738631591527
74	105	131	-7.641100420837441
19	41	114	-0.47862630892687363
124	133	143	-0.5755354827437404
49	118	156	1.512570204691139
21	46	186	2.243228594223371
74	79	133	6.3122321780210875
40	152	177	6.818796359404988
11	188	199	-1.2329785098404464
44	139	148	-7.000901712305847
72	162	185	1.5675174364878863
53	190	199	-8.039412321022477
40	127	151	-4.227764907727312
27	95	158	-2.7060250194496245
24	38	39	-6.1172534153358065
12	118	165	-9.178128415018715
90	128	178	-1.9600717727565904
33	60	156	1.9061275490875733
88	110	181	-0.4204533080867723
86	98	154	-2.3173499160967577
157	174	185	5.301510043040768
32	119	144	1.738568943159354
91	116	168	-3.6652347157783627
26	76	144	1.4668385617275703
22	63	166	3.1231710868805944
125	183	196	7.869816816301281
69	123	140	-2.6020429801617766
81	82	141	-3.491584908884546
24	41	130	2.003270823506343
44	100	180	7.497192145775404
37	173	186	-3.9285557828120954
113	142	172	5.780715497943392
116	125	173	-6.540534388198176
61	93	136	3.7183370037099106
10	110	137	6.194570073048819
4	71	73	5.495687199365122
74	107	117	0.4438420476756946
51	189	199	-3.6407010314463335
45	189	196	3.6353481100925666
36	178	193	-7.054221426769097
30	100	148	0.2834682998641185
14	78	128	0.5388095231479628
6	14	152	5.742119471066644
61	118	174	7.304036968666821
38	76	98	3.7493443916557094
27	105	108	6.319953992053808
23	142	196	7.3158619725767196
88	93	124	-6.194639715106587
29	111	148	-0.844392921647465
17	77	146	9.499232807316439
15	50	175	-8.264468937543048
79	135	149	1.9598350803356652
121	134	136	9.492530718774926
66	74	180	8.666126398432546
96	103	147	8.836003935487891
58	185	195	2.58614105274078
16	74	170	-3.6715403484129094
-1
