3 	 200 	 300 
71	130	132	5.503912182012893
70	112	129	8.02742246643508
46	81	189	-7.453345797164594
32	63	148	-3.502400961696626
14	41	81	8.021709506508191
88	151	165	0.3690500378048718
43	62	150	1.5621716006161002
33	54	118	5.492677052029899
46	126	156	4.77210203518977
9	66	200	-7.600959011007264
79	82	124	-5.1304456791257325
86	157	179	-0.23117149484978405
85	111	119	-7.5703127869497315
22	126	173	8.849999902141978
70	121	143	9.520261225246852
26	146	148	7.01440900500975
17	43	106	4.854967995412187
111	148	189	-2.693545510016591
76	121	171	-8.8513021354017
1	75	151	7.1350138158237115
95	106	108	0.49626172345199393
101	109	176	8.167776333991434
27	87	126	-0.956648889366182
6	7	145	1.0908019461655538
73	89	175	0.7948771510724271
5	53	98	-1.036734337840885
41	64	99	-1.1282700267744339
49	58	105	8.402871765626468
76	128	198	7.351407709743771
102	131	156	-8.225030627610522
42	106	190	8.507107103305728
59	101	104	-5.182819820675444
64	87	110	6.135728700750057
5	49	200	-0.3789092145941453
46	79	180	2.0739643571997526
60	89	121	1.8889560664805227
60	125	189	-3.1102557302703264
16	169	184	-9.557233032974565
70	113	150	4.396777012752789
71	81	148	-2.733500430285356
78	162	169	-6.5081242813433775
18	44	100	-8.134520903165912
1	8	142	7.861617340321285
9	55	152	4.32325720851593
7	102	131	-2.941561873724128
73	88	143	1.18896218978972
80	88	101	8.431289825397666
65	152	191	8.305712884560549
40	125	145	-3.1536583112701155
53	66	96	6.080120842890132
41	73	144	-7.665421505256543
73	151	173	-5.691784953219752
11	124	148	-6.429253135835953
37	139	168	1.98047762714104
49	64	142	5.678044159584717
31	150	175	5.039164952981006
82	187	194	3.1087179395458477
3	29	96	-4.9000903594455885
6	33	177	-0.8400855802332181
87	113	170	9.427800163522328
69	91	102	6.019107086678368
115	120	152	-5.908464441821939
9	180	181	-7.826457776455287
121	186	188	-9.02661131812011
17	65	169	-6.262326103953191
49	73	155	2.6451683457169413
128	132	147	-9.20425846581886
26	102	175	1.5873227376252608
28	97	186	3.659902045797711
4	64	72	8.090893622521218
87	195	199	7.0411404891343246
23	49	118	6.9200384286744026
99	153	176	4.9637691871035265
72	160	187	3.5565279471396956
7	45	107	-2.138909052331515
148	166	189	-2.456337369967077
15	81	92	-1.2994373041400227
4	130	200	1.4449795350252952
92	128	197	-5.74175199402394
28	114	127	-6.132574710213081
32	117	173	-0.6898751889787746
110	132	182	-2.8337652766684007
67	79	107	-2.6496205595634903
50	66	118	-3.8168168137778995
47	76	185	4.023897536733594
33	109	197	-2.000388318224699
138	154	171	-6.3565401865052635
55	133	168	3.1307656469896514
13	84	110	-2.4168344851175894
39	103	169	6.183677509174522
44	80	185	-3.250749019302397
63	130	147	3.0883847057367664
104	154	185	-6.629635946944008
1	65	83	-0.5330072499360821
60	76	195	5.526482302252486
19	28	200	-7.291066499220689
73	111	129	6.254582927213466
64	92	99	9.777096319959607
12	75	132	6.708687622430876
71	111	146	4.529369712003179
72	102	112	-1.0743814471732716
14	139	153	6.0548926437547195
80	152	185	2.133508838245085
140	158	200	-7.170993304692985
17	65	186	-8.557454154977934
15	48	53	-2.4768173412467505
47	50	73	8.003550736452041
3	87	90	9.77916089298769
25	35	114	0.596257899252846
12	64	184	-3.1521718981603826
41	44	77	-1.051472860026248
41	51	126	1.9678154122070843
26	59	193	-3.153865142327845
97	161	180	-1.6758668052378987
121	154	155	6.485128122683687
23	87	194	-2.062260268676823
74	167	181	3.662123031007873
16	160	177	-6.991220910570788
15	98	136	3.064778057352761
91	140	173	-7.782438779554486
9	175	195	-8.938239420888227
21	106	153	-6.190100638774201
6	11	59	4.52798066451383
86	116	195	-1.7060765443226202
43	143	157	-1.5510594066286671
11	109	187	-8.429712125642792
140	169	173	-0.3485403976993222
82	152	195	8.580226609332222
24	72	157	-0.06149605330451102
59	86	132	-7.060026095494514
52	80	135	1.9123075089622787
5	53	68	6.668526877412994
33	39	133	-7.045599994015667
17	75	170	0.9924652691775986
38	123	140	-9.247100052947605
33	59	113	-7.310382530844253
100	188	189	3.963663678418488
131	164	166	8.129701106220718
81	125	131	-8.447525870434024
49	58	110	6.235792104138355
22	90	128	-3.241302826457333
45	106	161	-9.576470434587378
11	119	143	-1.0803769114792132
75	101	173	-2.5672336459798517
67	171	184	5.315215876487329
58	113	190	8.455372241879996
24	154	169	1.5060214874270805
23	35	118	5.853083220111317
14	85	172	-6.045156519000894
10	42	144	-7.671544226393934
71	149	194	8.769220840319413
129	162	184	8.34338145387687
64	87	130	1.1560724020960258
93	94	186	-8.961613554680845
157	186	189	-6.288275238157535
23	41	93	9.768325366159456
121	157	187	-4.851910466734197
10	115	190	6.428335610489096
2	70	137	-6.612090840050571
18	44	190	-4.839051478340453
10	101	190	2.221685830674085
46	95	112	3.3853845341611155
6	9	187	-8.810749642485764
41	140	157	2.551134410442785
74	75	116	3.9948891904779344
31	178	193	5.940813734441123
16	53	67	9.475110102405353
13	33	98	5.4176477371635485
85	191	193	-2.469350185099466
93	155	163	8.787845507011017
21	29	50	7.190887111067717
96	117	143	2.5919915639742293
37	111	142	0.15017947681777954
83	102	126	6.221941005956275
68	137	174	4.023385362958972
4	29	48	8.396962721011473
10	34	190	1.7281750107894052
69	79	121	2.5772505605308726
51	70	121	-6.873498421245379
11	21	126	3.586117602548848
101	127	161	-3.4940127728151182
87	147	148	9.032011917004517
90	163	187	5.866471341526115
58	121	124	-8.196564042813854
53	85	121	1.9608456627667366
58	75	101	4.655265159179606
9	82	146	0.3401402628132786
-1
