3 	 200 	 250 
106	124	146	-0.4108445773683691
43	49	83	9.369982101090823
3	71	176	9.765104212210499
12	27	117	4.494709424468194
90	100	159	-2.5690095688045673
136	161	166	5.2757481280238245
40	96	161	-8.942553210760419
17	28	98	-1.5144683372249208
61	130	194	-1.2300034957009576
7	20	89	-7.194721753861295
98	102	115	-1.4680620065522572
91	93	114	-6.92238558721153
30	121	160	-4.91417592524833
177	183	198	-7.664911842478233
12	77	197	-2.934785538282072
4	129	184	4.798240153079465
177	189	193	-7.641644777372683
22	105	151	8.59462193316871
147	157	162	-7.2288422061405155
53	57	132	-3.341930671365107
22	26	143	-4.986197282320422
100	104	162	-2.6109967421660762
40	133	172	6.335438906258247
54	85	106	3.676296402953522
16	68	120	-1.253957354846861
4	113	194	-8.96563543259341
20	44	152	-2.9725501220924837
133	140	180	-1.8006399371936492
43	73	177	-3.1103894745271177
18	77	83	3.9645656681849157
158	190	200	-4.029176014781315
4	70	80	-8.675653379433502
7	27	70	-1.594242485052785
114	139	194	-7.3509303244966
5	6	175	-6.486276609931423
106	153	179	7.555150572921786
27	49	117	-3.85287608174528
44	66	178	-3.293783448234116
118	123	158	-6.553829651267861
16	31	68	2.7207329001768716
83	92	111	6.227540842698495
162	188	193	-6.467564572152382
95	175	179	4.126614270151041
18	81	131	1.4958940334501207
83	114	140	-1.628827336240553
5	31	107	8.89701022181206
32	120	154	-6.11728633443774
82	126	153	6.9179564642127005
50	58	191	0.47650625308384065
143	151	188	-9.128682577779452
11	187	192	1.125478111449329
20	57	177	-5.613086771479967
24	86	145	-9.68049198652614
111	190	199	-2.5180758389771256
13	61	138	5.0021608421186965
25	69	171	2.223420021939555
46	109	146	-3.004193220995603
40	45	52	5.114871559953301
6	20	165	-0.5190948138909963
19	49	68	-3.0091493781686784
43	87	186	6.233983906612245
141	159	175	4.9081084564634665
6	8	105	8.15277061306002
62	150	175	-8.49291993559275
7	154	181	1.2179435806156143
8	77	166	0.3430354078956874
19	67	173	9.441912938268096
4	65	68	-1.9802956656141752
87	152	155	3.2616296378932557
19	120	155	-6.894078094564488
40	55	162	-4.712577248101
51	132	179	-7.5358758175559615
47	53	140	8.573359987990706
32	71	178	-2.4030089620404294
30	130	147	-8.873276810517027
91	109	119	9.581501386884021
8	150	158	-5.038915744873195
5	40	51	-4.5892014838570745
70	94	190	-1.0736999342135238
21	55	77	-5.908518052852509
42	98	116	-0.9980519047749663
45	79	105	2.1570175247535666
26	182	189	-7.678715849679934
85	108	194	7.734804800157203
26	29	192	5.323386537254747
106	170	180	5.159774215367314
18	150	155	2.8600942712154254
71	128	147	-5.952595852588902
4	13	181	-4.788923034379502
122	131	163	-2.0569603323708785
63	84	93	8.036816190313235
6	22	168	-6.490703685546699
24	60	131	8.995267928610836
100	120	190	-6.538263434399807
8	85	169	9.030800988609656
54	133	144	-9.173358472002448
78	134	197	-6.665375474433017
12	128	177	-6.802498816979725
46	85	95	1.352524155725792
4	122	143	5.946528936962004
54	87	139	3.3976169204708775
17	87	164	-9.680985363593972
48	51	150	5.777601589074287
32	105	189	-4.3102191570033455
96	135	191	-8.759088384229486
128	148	198	-0.2601098263506181
1	4	131	3.924921377695833
2	48	124	7.346552198354409
12	28	184	-6.425571481530595
33	85	104	-9.14483682148224
113	141	188	6.6838711745556125
85	87	95	0.38928905646058
54	63	128	5.76155348503092
2	102	140	-7.284793563942462
16	66	136	-9.675869725022654
22	119	196	2.206704299390889
13	109	174	5.48937632175952
56	81	134	-9.530869618445113
158	159	163	5.656832318806423
1	100	189	1.088118247824406
70	73	98	3.4109287811789777
41	65	197	0.12675086716731343
31	115	155	-7.729706303643768
15	34	150	9.380814859949876
27	66	136	6.244821464536102
114	123	179	8.369652441945632
31	102	150	0.6308033282024326
1	150	200	-3.1414118625752208
89	100	182	3.0050388745357974
39	92	194	7.445029925769319
51	182	197	-5.179319739601686
6	21	53	2.564748528190526
26	68	182	-7.720676566064242
27	97	156	-9.174756708959722
22	35	177	-0.8856382865100407
61	131	158	6.2718413670434074
4	85	155	-0.8362507596622653
42	71	85	-1.155981400369349
19	117	128	-7.965324787802544
42	62	194	2.633407950069465
150	179	182	-1.0197556615493681
43	106	189	-1.8951790376042599
39	43	171	-5.073152812841228
47	83	180	4.746490978664861
115	142	199	-4.409455472518841
47	110	152	8.351391826094982
137	145	175	9.59778971942999
5	159	191	3.4473993807637484
5	58	193	0.8878183089402043
33	124	148	0.02314481807174751
66	95	123	-2.859352304559195
69	100	182	-6.140271445573607
167	178	185	-9.388011143127208
7	149	157	6.897252063943618
100	149	195	4.367203148395175
120	168	174	-4.9596686373289405
12	54	136	0.8031658686745367
27	97	101	0.5536873742270725
118	179	183	3.2831658802287613
106	167	183	-3.7571460392857254
13	70	130	-0.09596114648936727
65	83	186	8.887686295118609
41	43	76	4.2174840556012825
6	62	119	-3.946448224742854
32	41	189	0.8948867248550414
71	115	176	-7.9199269061696125
100	168	195	-5.016846505406358
-1
