3 	 200 	 250 
85	96	119	-1.3313314390256696
3	138	198	-8.40937183032926
22	117	139	3.6592097423666754
12	128	155	9.754878648092767
1	140	197	-2.7548779080580204
14	48	104	2.7026569647079235
6	179	192	6.885267331285604
17	110	162	8.820454424232079
8	143	164	7.375684925410123
1	86	116	9.386302476504476
51	72	136	5.25356206868063
49	79	180	-7.12294711908144
88	111	133	-1.5943303100236044
16	166	170	2.129547585603902
8	92	101	9.581650161731083
-1
