3 	 200 	 1000 
3	23	86	-4.30617763278822
31	117	175	-1.3875461556291295
8	15	79	-1.7475722577899866
106	152	163	-2.110377071056151
87	120	129	3.4586825405105124
129	180	200	-6.595389781098486
26	71	136	-2.5576070552304664
11	88	193	1.38386856740728
50	132	155	8.454565228950383
13	125	134	3.877742822970177
48	143	163	6.127697400711899
74	77	92	6.823949785690598
44	151	159	-4.14405737821443
115	190	200	-3.905529469325433
41	42	184	-6.0667756698489494
96	165	199	0.28250463868319464
124	149	170	4.665629147053561
19	34	48	-4.169860974287913
6	68	147	1.482818296162547
1	81	134	-7.031165183364756
37	100	180	-5.797437386663081
68	73	130	-4.039787123238803
28	166	188	-4.7132950684682795
90	170	196	-2.1025942475103188
85	93	170	-4.556730354705825
61	121	153	-7.881172687289921
30	107	182	-4.104023635758387
50	123	196	-6.52089993962081
94	130	193	-5.122359884601579
42	101	173	7.982848158563712
79	184	187	-1.2454073925847098
71	130	200	-5.479525383713241
22	46	181	3.4704306922039265
65	66	88	2.0442096683451805
85	100	198	5.131694104831297
12	68	164	-4.488788722307236
97	175	200	-0.637989252958139
44	143	175	-1.4846443911041654
90	100	154	2.7276183352925436
25	45	92	-4.649205126008975
17	55	124	-9.344712767640633
4	69	122	-2.397279659684237
9	62	181	1.0849764145441583
47	48	141	1.7190924169277295
44	55	172	-5.571662494509521
12	143	146	2.569763131344038
52	84	155	3.6880229965928084
49	69	137	-4.469669235133178
58	135	187	8.159202737133054
36	117	144	-2.222171669835369
58	141	200	6.930442790084609
12	119	141	-4.709302210106918
3	111	124	7.495307152477402
43	99	110	8.080716389441108
12	22	28	-0.8044090850888175
6	153	180	9.556877168124515
20	47	193	4.343007447867226
158	181	190	0.0025723272340787418
34	92	188	-3.2119107662871453
89	123	137	-6.142722357345029
37	52	101	-4.419113407781074
127	157	187	-4.997760988128936
21	152	192	-4.072062240833462
53	128	168	-6.978410735528724
93	136	137	6.997767847973694
95	121	146	7.067525550391977
34	135	153	-9.737205253379372
33	126	182	7.157611912258211
43	82	140	-8.482684315739919
12	55	95	-8.795735303006264
49	105	197	-9.111018990148585
10	34	91	4.338282249377972
32	97	123	1.9196866458556006
7	148	149	-7.871201213862733
44	165	169	0.8181043727648998
139	178	180	1.947698387923122
136	177	182	-6.238832746619554
5	143	192	-8.745086070329746
59	67	115	8.789725925361026
64	66	79	2.4275456763269183
143	147	180	8.858879671777515
59	76	88	-7.7800272681091815
33	164	174	-2.3999619078567536
108	135	177	-1.1299538010552936
66	123	135	9.702780972013446
129	165	174	6.0679671433046
69	105	137	2.8482093790922356
120	171	190	-3.5269432450417115
38	84	132	1.647597915040091
28	144	198	8.346955698663386
7	43	94	-1.9904354241054012
9	56	148	-6.894735007486297
22	58	144	2.943558181125436
82	143	177	8.868738607370627
7	184	190	0.027468133950383944
24	78	110	0.9359160006806828
72	147	179	2.3136723689620595
106	124	134	-9.91964581626978
14	136	182	5.653885837063072
82	136	156	0.9700968973658082
42	118	154	-3.378357652054942
73	116	199	8.260937875735841
59	90	140	-2.576589227838319
69	123	184	7.449791786822821
29	36	186	-8.354932830466865
57	176	189	-2.6097820196221955
5	38	112	8.825297950258342
31	52	119	-6.777290148148132
129	168	184	5.891047439656049
140	153	176	-6.980606950165069
51	170	180	-7.42636079223365
4	54	165	-2.053446666936689
182	193	200	-1.0508360547430549
48	66	198	-4.171889783348033
42	114	199	5.572230610082542
29	83	167	8.272141363740275
46	92	114	6.473300108019725
23	60	172	7.0621346995883485
7	121	168	-6.358990288964364
52	80	173	5.178176395214866
23	77	172	4.660342404748407
26	91	147	1.9066607576873729
6	32	157	7.729606190780885
16	41	51	6.267326994421428
25	50	54	-7.0446384681779435
25	41	76	2.8732336054395518
89	101	138	-7.261223097859593
21	73	170	2.3463552518122537
47	87	149	-7.531609133178461
1	107	165	-5.830670024729788
33	39	142	6.984722461135725
47	91	124	-8.812436383264481
29	125	167	-1.1747334799098645
134	155	189	-8.146021315740178
32	43	46	-1.3291177063007193
8	165	195	-3.242616559104478
51	58	89	-4.698966741040689
14	50	172	-6.003225869332896
5	108	155	0.6705050375805115
143	180	198	-1.7502784323966498
2	46	75	9.788989167822763
59	67	195	-9.989413330181197
3	132	143	9.954686884398914
48	131	160	3.3118940882227896
15	70	185	4.769116724656728
43	75	175	3.0884146810505584
4	18	183	-7.40863596014184
125	134	186	-3.62212741161464
49	54	120	-8.899209786419176
23	67	115	-2.407348878175295
8	74	78	3.903957999408558
62	87	178	-9.742382666547208
43	67	161	-6.163692868244423
94	106	127	2.3404392927057582
45	85	121	8.527838373345077
17	98	198	5.184981665574618
94	126	155	2.8404780769822686
108	149	170	-2.8946072378745242
59	143	148	0.9748014308951483
17	31	143	-9.116625847863807
38	146	147	9.793791857411275
59	72	134	0.28257683681907864
12	114	144	-2.773954981626603
20	60	151	8.839064702845477
9	72	80	-0.868291901203806
38	119	180	6.986810719439699
50	63	71	3.3474760650658837
52	53	153	8.650393433505005
15	69	135	-5.684797688908638
66	69	115	-0.988449318841349
129	181	197	6.784916901627454
121	169	179	-5.9323894215180495
78	128	151	-6.269652836463115
63	172	186	6.833132532364861
134	180	194	0.5477576243359863
91	145	175	8.157483579633041
4	53	61	-1.2948179984964163
95	115	154	6.456756420323856
44	91	171	2.895215259956876
17	23	154	8.45780021885173
42	144	175	-7.559619744179069
2	41	159	8.297172404997582
70	79	98	1.5961594118408655
7	78	132	1.9641884901218027
23	143	158	7.188847253678016
93	137	186	7.613929013375376
49	110	180	1.8114773211181205
29	186	200	0.15460004639995084
3	170	196	8.676230326528326
44	130	161	1.5558037093822072
114	150	193	-1.9453036555377814
9	11	75	-5.377276303736849
79	106	165	-3.301417178948663
59	171	200	7.6059837993647115
32	50	125	-5.8480120834576566
19	92	95	-9.216528092723548
25	79	164	-2.255528769559678
4	15	195	-9.961200160231346
98	167	190	-6.654739898486904
99	114	115	-7.048747192776384
99	135	143	8.736543135953625
82	83	121	6.8130637891578445
114	127	166	5.944938746840705
77	106	119	-7.321487172134535
32	58	124	-5.011523711276224
29	42	178	-1.6451713254015043
29	48	157	-0.16641902987409907
99	118	162	-1.5509887226324182
26	97	148	-2.8543381608263596
4	139	148	0.5961249849960382
8	128	167	-8.351307880744308
74	77	190	4.708119793470464
30	154	173	-4.814246877055224
99	134	162	-0.9968586524093848
23	28	117	8.730700842305723
151	180	200	9.728126541094763
3	7	15	3.3631893289735224
42	81	176	2.826804285900881
72	160	187	2.350652923248118
25	95	165	4.6242889886659135
42	90	137	-8.867533238517424
2	6	69	-0.9545010138199359
13	27	57	1.9418879891035736
35	53	129	3.687154208359555
3	64	77	-7.521442547281689
41	82	142	2.6920942876433873
5	76	172	-6.426666470291655
139	149	189	-2.5607167059756586
67	96	112	3.242854834701557
42	45	143	7.245974156828133
18	71	121	5.106461929180572
15	38	60	-4.578990943942333
58	59	138	-0.04668264783033038
102	108	189	6.05682968669997
29	67	131	-5.940881440105827
13	113	190	3.7054715130712133
80	136	183	5.071535819303797
46	48	125	6.785137934827542
102	124	152	-0.6524364006490693
45	141	159	-1.75641382604846
104	123	138	-9.66455409299569
83	121	136	0.8687871341632007
68	71	179	-0.2183656057707104
9	158	198	7.531742001396726
23	24	150	-6.704497924897314
5	39	163	-9.419168598355789
27	58	69	2.886782178526083
70	124	125	-8.877668438301274
43	72	110	2.465776003499201
72	86	185	-8.924161212921977
57	121	140	7.674272670353435
66	80	107	3.917431033494003
23	102	179	-5.075546733649423
51	159	193	3.90167815282436
107	109	194	0.32349321961926236
81	85	126	6.169937570154634
65	137	193	0.4390144588614362
71	99	198	-9.933596201244583
102	114	160	-0.9697951210035978
166	171	195	1.436318999304632
84	114	168	8.499635267422114
7	132	161	9.58278076512049
15	20	124	-5.904688882453961
122	130	176	-8.04482762825054
102	164	182	2.8731096234047016
97	168	180	-6.471385198633037
34	102	146	6.460811982796429
26	32	191	-2.3178562132562224
27	40	51	2.9683213379498454
70	82	109	-7.620651744795131
9	173	180	7.889775563319834
26	50	188	-7.60601363480604
42	81	152	-2.8276699454843612
54	83	122	4.06868081819356
6	20	31	-1.2322486621175166
22	130	150	3.5391193801313836
6	27	95	-8.465230873527217
108	143	193	0.6467465665705916
86	127	175	-0.9528999002409897
103	128	187	-3.4505047027524167
50	114	145	0.13760236861896935
51	120	152	-6.487068173177284
10	16	20	-8.347864313541312
9	23	78	4.9458292908237045
14	51	133	-4.0102978826848945
127	172	198	-5.642621257307043
109	173	181	-8.213666418732114
10	59	148	-1.689983305360709
86	100	193	-3.598266891862707
4	123	161	-9.136723881278249
41	56	176	-6.028687340519106
140	188	198	-9.321370517424256
5	40	126	-9.989085265737094
92	110	199	-5.989735799471387
6	17	102	-2.6628221895207993
65	67	70	-8.191465712722596
61	108	171	0.19392142351934183
91	134	173	2.6559908100955205
18	52	177	-3.719886048492194
4	175	186	8.405452403434339
1	67	76	-2.007182994794732
28	104	193	0.8869220004977585
82	134	170	-5.415685828958976
75	114	157	5.92121340023602
6	43	186	-2.2112909760709147
42	74	107	-4.760592252615792
4	76	95	8.079654104930196
73	77	132	-7.8900212544549
79	147	164	-4.727091556438081
91	108	132	6.0482172476736125
67	117	145	2.3301399345961045
35	108	130	-4.391220289983724
11	108	171	5.5730254555794865
30	79	118	8.169039866729815
2	24	167	7.424977047367026
5	116	197	4.96939640763326
2	143	185	-0.6225813571150915
119	143	184	5.1368186717304365
13	103	156	4.327848301099834
24	66	144	-2.6568686104604726
9	137	161	1.181841475143477
63	90	196	-4.816574257941701
175	179	182	-5.514027863970632
51	70	189	-3.2472015910274443
47	129	161	-8.704991531041951
73	101	117	7.182093655160948
75	144	183	-8.54524327496426
32	33	117	9.10373063259948
3	168	186	8.819431377781662
36	48	70	8.371847354969908
9	89	177	-7.500878019800297
58	126	181	-7.246977383774431
57	147	149	8.069996150299211
53	105	194	-9.362186172874319
12	36	98	-5.842311423755044
16	52	145	-1.0463634159359376
97	147	166	-7.380517016802819
141	144	162	-0.4639340980676856
15	102	105	-4.959066123589341
